goodreads_book_id,tag_id,count
9010,8717,125
9010,5207,112
9010,22743,99
9010,4605,98
9010,19742,91
9010,12680,65
9010,11743,62
9010,15067,60
9010,1642,45
9010,3611,43
9010,11557,37
9010,9221,36
9010,27669,36
9010,17213,31
9010,18045,27
9010,4594,26
9010,20774,25
9010,22753,23
9010,4949,22
9010,10891,20
9010,5481,19
9010,27368,19
9010,4615,18
9010,31302,18
9010,30521,16
9010,25146,15
9010,19738,14
9010,14408,12
9010,13794,12
9010,27199,11
9010,22689,11
9010,10197,11
9010,8055,11
9010,20781,11
9010,9638,11
9010,21815,11
9010,25145,11
9010,5090,10
9010,27535,10
9010,2277,10
9010,25147,10
9010,25630,10
9010,12663,10
9010,12504,10
9010,15169,9
9010,10210,9
9010,1416,9
9010,9484,9
9010,9477,9
9010,8346,9
9010,22352,8
9010,16773,8
9010,25149,8
9010,10094,8
9010,19737,8
9010,7668,8
9010,5404,8
9010,12294,8
9010,8344,8
9010,9933,8
9010,3389,7
9010,20849,7
9010,5444,7
9010,14064,7
9010,14764,7
9010,31505,7
9010,26636,7
9010,21374,7
9010,21685,7
9010,20159,7
9010,1599,7
9010,24887,7
9010,11505,6
9010,3371,6
9010,27556,6
9010,17217,6
9010,24993,6
9010,19524,6
9010,28751,6
9010,4561,6
9010,4634,6
9010,4611,6
9010,24992,6
9010,25144,6
9010,24990,6
9010,19038,6
9010,652,6
9010,1078,5
9010,3616,5
9010,23349,5
9010,12869,5
9010,31264,5
9010,21369,5
9010,1651,5
9454,30574,369
9454,21689,119
9454,11557,52
9454,7457,45
9454,21773,44
9454,14205,35
9454,22743,27
9454,8717,26
9454,9221,21
9454,13098,21
9454,23040,20
9454,23471,19
9454,30258,18
9454,14552,17
9454,23514,16
9454,22753,15
9454,5207,14
9454,1511,14
9454,23430,13
9454,30521,12
9454,19841,12
9454,13105,12
9454,30776,11
9454,18045,10
9454,17213,10
9454,23469,10
9454,11930,10
9454,13613,10
9454,25647,10
9454,13116,9
9454,11928,9
9454,371,9
9454,23513,8
9454,7668,8
9454,23920,8
9454,23049,8
9454,8093,8
9454,26735,7
9454,23458,7
9454,23504,7
9454,509,7
9454,15231,7
9454,11590,6
9454,20774,6
9454,30755,6
9454,31505,6
9454,23465,6
9454,27861,6
9454,10750,6
9454,20307,6
9454,20849,5
9454,5090,5
9454,32586,5
9454,10093,5
9454,13109,5
9454,22330,5
9454,20731,5
9454,23931,5
9454,26816,5
9454,8571,5
9454,15686,5
9454,23926,5
9454,19524,4
9454,25562,4
9454,11035,4
9454,24526,4
9454,23519,4
9454,33966,4
9454,32363,4
9454,21374,4
9454,30241,4
9454,23497,4
9454,30273,4
9454,8008,4
9454,23479,4
9454,13111,4
9454,14609,4
9454,28501,4
9454,18367,3
9454,9367,3
9454,23432,3
9454,11926,3
9454,23476,3
9454,23482,3
9454,30261,3
9454,28341,3
9454,20125,3
9454,27563,3
9454,10916,3
9454,9507,3
9454,19373,3
9454,20737,3
9454,13758,3
9454,33335,3
9454,18335,3
9454,22430,3
9454,13756,3
9454,7428,3
9454,23495,3
9454,9411,3
9516,30574,59759
9516,13561,3597
9516,13547,2138
9516,21689,1468
9516,11557,1287
9516,7778,1286
9516,19733,1182
9516,8717,1056
9516,21773,757
9516,4605,553
9516,14552,491
9516,33114,464
9516,19742,325
9516,11743,317
9516,13528,310
9516,19961,308
9516,15782,305
9516,32989,259
9516,4949,241
9516,7806,235
9516,13568,229
9516,3611,226
9516,22743,208
9516,26735,203
9516,5207,195
9516,4615,183
9516,14467,181
9516,7852,166
9516,11665,159
9516,32130,143
9516,14487,138
9516,7739,138
9516,23931,128
9516,18045,121
9516,7784,121
9516,27199,118
9516,13564,118
9516,1642,116
9516,25647,97
9516,11590,96
9516,13597,91
9516,19738,89
9516,25114,88
9516,7746,88
9516,30521,82
9516,32686,80
9516,12315,79
9516,4594,77
9516,8055,74
9516,11643,67
9516,20622,65
9516,29452,63
9516,26740,60
9516,22753,58
9516,7858,58
9516,25152,57
9516,15858,55
9516,11673,54
9516,2938,53
9516,12553,51
9516,5051,51
9516,5481,50
9516,14370,48
9516,21989,47
9516,25151,47
9516,13596,46
9516,11221,45
9516,3216,45
9516,25150,44
9516,4587,44
9516,7457,43
9516,15698,43
9516,22585,43
9516,7668,42
9516,11644,42
9516,25153,41
9516,18054,40
9516,23909,40
9516,27176,40
9516,3885,40
9516,33023,39
9516,15285,38
9516,13575,38
9516,4568,36
9516,13599,36
9516,603,35
9516,32586,35
9516,9611,35
9516,15785,35
9516,18367,34
9516,25149,34
9516,31140,33
9516,4600,33
9516,7760,33
9516,1265,33
9516,31133,32
9516,23802,32
9516,8656,32
9516,8683,32
9516,32688,32
9566,11743,1150
9566,8717,974
9566,11557,702
9566,15048,212
9566,22743,103
9566,18367,101
9566,5207,75
9566,30574,74
9566,22034,70
9566,4949,57
9566,8055,51
9566,8067,50
9566,30935,48
9566,12948,42
9566,21989,40
9566,2277,39
9566,2104,37
9566,7457,37
9566,12680,34
9566,9221,33
9566,7725,33
9566,18045,32
9566,18919,32
9566,1659,31
9566,15067,31
9566,22753,29
9566,18326,29
9566,11305,25
9566,1416,25
9566,20849,22
9566,26138,22
9566,30521,22
9566,2313,22
9566,11590,21
9566,20288,21
9566,1642,20
9566,23471,19
9566,923,16
9566,11497,15
9566,18292,15
9566,31505,15
9566,32586,14
9566,26001,14
9566,20774,13
9566,27535,13
9566,17213,13
9566,15060,13
9566,11503,12
9566,26636,12
9566,473,12
9566,24960,11
9566,31656,11
9566,18318,11
9566,11798,11
9566,24771,11
9566,7404,10
9566,11505,9
9566,22689,9
9566,11491,9
9566,30573,9
9566,2312,9
9566,5481,9
9566,5051,9
9566,29037,9
9566,11818,9
9566,20301,9
9566,18377,9
9566,20824,8
9566,18640,8
9566,14764,8
9566,20279,8
9566,24080,8
9566,21374,8
9566,25505,8
9566,22860,8
9566,1128,7
9566,30672,7
9566,2335,7
9566,25148,7
9566,19524,7
9566,8069,7
9566,2100,7
9566,1691,6
9566,15169,6
9566,24964,6
9566,14064,6
9566,2294,6
9566,24997,6
9566,9484,6
9566,9638,6
9566,11834,6
9566,7668,6
9566,8346,6
9566,30590,6
9566,12663,6
9566,8344,6
9566,11785,6
9566,11766,6
9566,27011,6
9566,25552,6
9590,30574,20218
9590,11743,1161
9590,8717,709
9590,11557,281
9590,7457,238
9590,31984,227
9590,15048,166
9590,22743,142
9590,18367,138
9590,26837,130
9590,26636,112
9590,22034,108
9590,5207,102
9590,240,95
9590,17487,95
9590,2277,76
9590,26771,72
9590,17213,65
9590,236,60
9590,7404,47
9590,18326,43
9590,12948,42
9590,30521,35
9590,923,35
9590,21989,34
9590,22753,33
9590,18045,32
9590,251,32
9590,15067,32
9590,2313,30
9590,8055,29
9590,10197,27
9590,18292,26
9590,261,25
9590,450,24
9590,11590,23
9590,2312,23
9590,7725,23
9590,12680,22
9590,9221,21
9590,3358,21
9590,1659,21
9590,32586,20
9590,248,20
9590,20774,19
9590,3392,19
9590,20849,19
9590,8067,19
9590,10210,19
9590,254,19
9590,20288,18
9590,272,18
9590,26894,18
9590,3389,16
9590,11503,16
9590,26785,15
9590,23471,15
9590,31656,14
9590,10093,14
9590,4949,14
9590,15169,13
9590,18318,13
9590,31557,13
9590,30573,12
9590,25147,12
9590,7668,12
9590,27398,12
9590,11305,11
9590,10644,11
9590,27535,11
9590,25150,11
9590,1642,11
9590,20282,11
9590,5090,10
9590,22689,10
9590,3371,10
9590,20279,10
9590,7423,10
9590,25149,10
9590,11776,10
9590,24960,9
9590,25151,9
9590,2294,9
9590,30672,9
9590,25152,8
9590,10094,8
9590,25000,8
9590,25148,8
9590,14370,8
9590,11798,8
9590,24083,8
9590,25167,7
9590,400,7
9590,22333,7
9590,5051,7
9590,7654,7
9590,7417,7
9590,30860,6
9590,28014,6
9590,933,6
9598,30574,807
9598,11743,606
9598,8717,210
9598,31984,169
9598,11557,108
9598,15048,85
9598,22743,74
9598,18367,70
9598,26636,66
9598,17487,65
9598,26837,56
9598,22034,46
9598,2277,45
9598,17213,42
9598,8055,41
9598,14821,39
9598,18318,29
9598,20279,27
9598,26771,27
9598,21989,26
9598,12948,26
9598,18045,24
9598,13856,23
9598,12940,22
9598,26638,22
9598,21362,22
9598,14907,22
9598,30521,21
9598,6046,21
9598,24044,21
9598,4888,21
9598,17491,21
9598,22753,20
9598,9221,19
9598,18326,19
9598,15067,19
9598,2313,18
9598,923,18
9598,433,18
9598,10197,16
9598,10210,15
9598,6122,14
9598,1659,13
9598,20849,11
9598,8067,11
9598,20288,11
9598,11503,11
9598,20774,10
9598,25153,10
9598,7404,10
9598,18292,10
9598,7654,9
9598,7725,9
9598,32586,8
9598,473,8
9598,15169,7
9598,10644,7
9598,14764,7
9598,10093,7
9598,10094,7
9598,26894,7
9598,11798,7
9598,11776,7
9598,24960,6
9598,5444,6
9598,30672,6
9598,12680,6
9598,28014,6
9598,4693,6
9598,25234,5
9598,5090,5
9598,27556,5
9598,31656,5
9598,25147,5
9598,7423,5
9598,8517,5
9598,31557,5
9598,8943,5
9598,21948,5
9598,31985,5
9598,11590,4
9598,27535,4
9598,14064,4
9598,2312,4
9598,1642,4
9598,17217,4
9598,25148,4
9598,20282,4
9598,5180,4
9598,5359,4
9598,7668,4
9598,22816,4
9598,31528,4
9598,21953,4
9598,5332,4
9598,20302,4
9598,20911,4
9598,11809,4
9598,475,4
9598,5207,3
9809,30574,33822
9809,8717,1685
9809,11743,1301
9809,11557,1103
9809,11305,381
9809,7457,331
9809,27669,260
9809,18367,243
9809,18919,230
9809,15904,228
9809,22743,178
9809,15924,173
9809,240,133
9809,15915,128
9809,2867,125
9809,22034,118
9809,11590,107
9809,23831,102
9809,5207,90
9809,30521,90
9809,18326,86
9809,236,82
9809,923,69
9809,31133,67
9809,31155,67
9809,7404,64
9809,23471,58
9809,21989,56
9809,9221,54
9809,22753,53
9809,14487,53
9809,15914,49
9809,251,44
9809,7334,43
9809,18045,42
9809,31140,41
9809,17213,40
9809,15923,39
9809,18318,38
9809,24080,36
9809,461,36
9809,15424,34
9809,30672,33
9809,18896,33
9809,11055,33
9809,32586,32
9809,1416,32
9809,15920,32
9809,8055,31
9809,24083,31
9809,10197,30
9809,17964,30
9809,20282,28
9809,248,27
9809,4949,27
9809,15903,27
9809,11497,26
9809,12948,26
9809,22578,26
9809,10932,25
9809,261,25
9809,18292,25
9809,31505,25
9809,31141,25
9809,11978,24
9809,15919,24
9809,21111,23
9809,20849,22
9809,25150,22
9809,14552,22
9809,21689,22
9809,22025,22
9809,8067,21
9809,27682,21
9809,24960,20
9809,20774,20
9809,25152,20
9809,30573,20
9809,10939,20
9809,28300,20
9809,15918,20
9809,6138,20
9809,11505,19
9809,25151,19
9809,10934,19
9809,11834,19
9809,30860,19
9809,7451,19
9809,15169,18
9809,10210,17
9809,254,17
9809,29038,17
9809,24060,17
9809,3389,16
9809,14467,16
9809,272,16
9809,9477,16
9809,28751,15
9809,7668,15
9809,32799,15
9912,30574,17661
9912,11743,642
9912,8717,443
9912,11557,295
9912,8055,112
9912,22743,102
9912,5207,83
9912,22034,69
9912,2277,46
9912,18367,43
9912,30521,37
9912,18001,37
9912,8067,34
9912,22753,33
9912,12948,30
9912,11590,29
9912,9221,29
9912,5692,28
9912,1642,26
9912,2313,25
9912,18326,23
9912,1659,23
9912,7668,23
9912,9959,22
9912,18045,21
9912,18318,21
9912,26636,20
9912,21989,19
9912,20279,19
9912,923,19
9912,473,19
9912,31656,17
9912,26138,16
9912,31125,16
9912,13270,16
9912,17213,15
9912,9886,15
9912,5090,14
9912,10197,14
9912,32586,14
9912,15048,14
9912,2312,13
9912,33114,12
9912,30358,12
9912,1416,12
9912,18011,12
9912,20774,11
9912,30672,11
9912,4949,11
9912,24728,11
9912,2104,10
9912,20849,10
9912,20288,10
9912,11834,10
9912,3389,9
9912,11505,9
9912,2294,9
9912,10210,9
9912,19524,9
9912,18292,9
9912,18130,9
9912,12940,9
9912,10476,9
9912,15169,8
9912,10644,8
9912,7852,8
9912,6122,8
9912,10304,8
9912,27368,8
9912,31126,8
9912,5644,8
9912,11497,7
9912,22689,7
9912,25150,7
9912,20797,7
9912,8922,7
9912,22733,7
9912,18015,7
9912,27387,7
9912,28851,7
9912,28846,7
9912,7457,6
9912,25438,6
9912,25148,6
9912,20282,6
9912,9484,6
9912,11978,6
9912,5481,6
9912,21815,6
9912,617,6
9912,31528,6
9912,11798,6
9912,22552,6
9912,11526,6
9912,1238,6
9912,2271,5
9912,24996,5
9912,9638,5
9912,24044,5
9912,433,5
10033,30574,51511
10033,23471,1722
10033,8717,991
10033,21689,285
10033,11035,128
10033,7457,114
10033,11557,105
10033,21773,96
10033,12553,91
10033,22743,61
10033,30521,61
10033,24526,42
10033,5207,39
10033,9221,30
10033,30258,26
10033,31505,24
10033,12568,24
10033,32586,22
10033,23504,22
10033,30776,21
10033,18367,20
10033,23430,20
10033,22753,19
10033,12452,19
10033,23469,18
10033,923,17
10033,26628,17
10033,23465,17
10033,8921,17
10033,18045,16
10033,31133,16
10033,23040,16
10033,11032,16
10033,20849,15
10033,11928,15
10033,11743,14
10033,30755,14
10033,23514,14
10033,22330,12
10033,20731,12
10033,23458,12
10033,25562,11
10033,12567,11
10033,21662,11
10033,23519,11
10033,7404,10
10033,23513,10
10033,1511,10
10033,16269,9
10033,23432,9
10033,11926,9
10033,19841,9
10033,23502,9
10033,10891,9
10033,21487,8
10033,12503,8
10033,32080,8
10033,11590,7
10033,20774,7
10033,1416,7
10033,24338,7
10033,33966,7
10033,11930,7
10033,23476,7
10033,5444,6
10033,14764,6
10033,21582,6
10033,11929,6
10033,7654,6
10033,13613,6
10033,22376,6
10033,23482,6
10033,25670,6
10033,31557,6
10033,8055,5
10033,30551,5
10033,21739,5
10033,21656,5
10033,21660,5
10033,30571,5
10033,21665,5
10033,28052,5
10033,30261,5
10033,25239,5
10033,20104,5
10033,23487,5
10033,1510,5
10033,6022,5
10033,11037,5
10033,7668,5
10033,32363,5
10033,15169,4
10033,27556,4
10033,14064,4
10033,10210,4
10033,4461,4
10033,30293,4
10033,32088,4
10033,11639,4
10033,33968,4
10037,30574,11940
10037,23743,662
10037,23471,419
10037,9886,328
10037,11743,281
10037,8717,259
10037,7457,220
10037,11557,178
10037,12553,117
10037,30208,108
10037,11035,101
10037,22743,88
10037,18367,88
10037,23727,75
10037,5207,56
10037,30205,55
10037,12568,42
10037,26735,38
10037,7404,36
10037,12452,31
10037,22753,29
10037,12567,28
10037,923,27
10037,9221,23
10037,20849,19
10037,11032,19
10037,30521,18
10037,31133,17
10037,18045,16
10037,12315,13
10037,14370,13
10037,26628,12
10037,11590,11
10037,5444,11
10037,7423,11
10037,25114,11
10037,21656,11
10037,18292,10
10037,23465,10
10037,7668,10
10037,430,10
10037,18326,9
10037,21665,9
10037,23764,9
10037,20774,8
10037,14764,8
10037,23040,8
10037,26964,8
10037,30215,8
10037,9892,8
10037,11305,7
10037,22689,7
10037,27535,7
10037,30573,7
10037,20279,7
10037,32586,7
10037,31140,7
10037,21662,7
10037,7422,7
10037,2104,6
10037,1642,6
10037,30672,6
10037,20797,6
10037,16269,6
10037,21660,6
10037,7654,6
10037,23466,6
10037,25171,6
10037,23763,6
10037,31141,6
10037,24960,5
10037,15169,5
10037,11497,5
10037,14064,5
10037,18990,5
10037,10932,5
10037,21773,5
10037,30635,5
10037,2759,5
10037,7658,5
10037,9147,5
10037,23349,5
10037,23749,5
10037,25647,5
10037,22034,4
10037,8055,4
10037,2690,4
10037,31505,4
10037,22330,4
10037,24526,4
10037,11033,4
10037,23469,4
10037,22944,4
10037,11037,4
10037,21024,4
10037,11543,4
10037,14752,4
10037,20318,4
10037,26636,4
10037,23745,4
10235,30574,29139
10235,8717,1520
10235,21689,1195
10235,21773,642
10235,11557,535
10235,4605,504
10235,19659,244
10235,4949,200
10235,19733,120
10235,13856,117
10235,19634,115
10235,24576,106
10235,26816,92
10235,22743,87
10235,14134,87
10235,5207,78
10235,28025,75
10235,4615,59
10235,4594,56
10235,2705,52
10235,26735,48
10235,14552,48
10235,19742,46
10235,15626,44
10235,31155,44
10235,4985,40
10235,9375,40
10235,5051,35
10235,3371,34
10235,1642,31
10235,24099,30
10235,15034,29
10235,3392,28
10235,18045,28
10235,13281,28
10235,3389,27
10235,1416,27
10235,19738,27
10235,17639,26
10235,15702,26
10235,22753,23
10235,28052,21
10235,9221,20
10235,27535,20
10235,11743,19
10235,23931,19
10235,9477,19
10235,2104,18
10235,30756,18
10235,4568,18
10235,4959,18
10235,14169,18
10235,15698,17
10235,6274,17
10235,20849,16
10235,25114,16
10235,12315,16
10235,30755,16
10235,9484,16
10235,4600,16
10235,4587,16
10235,1669,16
10235,17213,15
10235,30521,15
10235,22689,14
10235,25506,14
10235,7668,14
10235,26861,14
10235,15040,14
10235,14157,14
10235,20774,13
10235,11505,13
10235,1668,13
10235,16787,13
10235,28046,13
10235,28024,12
10235,4611,12
10235,8055,11
10235,19737,11
10235,21374,11
10235,1746,11
10235,8683,11
10235,14148,11
10235,21123,11
10235,8706,11
10235,31505,10
10235,23349,10
10235,617,10
10235,2277,9
10235,32586,9
10235,21739,9
10235,1559,9
10235,4561,9
10235,5481,9
10235,21685,9
10235,21728,9
10235,15642,9
10235,19635,9
10235,10747,9
10235,13279,9
10799,7457,5149
10799,8717,4196
10799,11743,3380
10799,30574,1748
10799,11557,1474
10799,7404,783
10799,18367,702
10799,32130,697
10799,14487,686
10799,22743,532
10799,5207,497
10799,22034,337
10799,2277,313
10799,2313,311
10799,26138,269
10799,240,232
10799,14251,230
10799,21989,203
10799,22753,201
10799,26735,182
10799,7423,180
10799,923,166
10799,30521,159
10799,18045,152
10799,9221,151
10799,236,147
10799,32914,146
10799,14467,145
10799,2312,140
10799,15924,134
10799,14552,128
10799,7478,120
10799,18326,119
10799,20849,113
10799,4949,112
10799,14370,102
10799,7417,101
10799,20282,94
10799,10813,92
10799,11590,88
10799,1642,85
10799,251,85
10799,32811,85
10799,18318,84
10799,7422,84
10799,20774,82
10799,17213,79
10799,25114,78
10799,3885,77
10799,30635,75
10799,20047,75
10799,18606,75
10799,1659,73
10799,32905,73
10799,2287,73
10799,12948,72
10799,12315,71
10799,10644,70
10799,21656,64
10799,18292,62
10799,1416,62
10799,21662,62
10799,10197,56
10799,10932,56
10799,3392,55
10799,26740,55
10799,20318,55
10799,31656,54
10799,24960,53
10799,414,53
10799,30672,51
10799,32586,51
10799,10210,51
10799,20299,51
10799,3389,50
10799,5090,50
10799,9886,50
10799,22689,49
10799,29716,48
10799,20292,47
10799,15169,46
10799,7668,46
10799,30573,44
10799,32806,44
10799,2104,42
10799,11505,41
10799,2294,41
10799,3371,40
10799,254,40
10799,23349,39
10799,11765,39
10799,20294,39
10799,248,38
10799,11798,38
10799,14764,34
10799,25149,34
10799,31505,34
10799,21660,32
10799,20781,31
10799,3883,31
10975,11743,2554
10975,11557,1710
10975,18367,598
10975,7404,552
10975,5207,342
10975,2277,327
10975,2313,302
10975,22034,298
10975,30574,281
10975,30521,198
10975,240,189
10975,923,168
10975,22753,161
10975,2312,159
10975,26735,156
10975,28204,155
10975,28216,149
10975,7478,145
10975,21989,143
10975,18326,130
10975,26256,129
10975,7423,125
10975,20318,123
10975,4949,122
10975,18045,117
10975,9221,107
10975,11462,102
10975,236,99
10975,11590,96
10975,31656,92
10975,30635,88
10975,20849,87
10975,14487,87
10975,20282,87
10975,1416,86
10975,28218,85
10975,21656,76
10975,18318,74
10975,7417,72
10975,251,67
10975,24960,65
10975,26251,65
10975,30672,65
10975,13446,64
10975,20292,62
10975,26246,60
10975,1659,60
10975,414,60
10975,1642,59
10975,12948,59
10975,21662,59
10975,32586,58
10975,10644,56
10975,25114,56
10975,31505,56
10975,30445,56
10975,26740,55
10975,22456,54
10975,28805,54
10975,14370,53
10975,7422,53
10975,7668,52
10975,2104,51
10975,18292,51
10975,30573,50
10975,12315,50
10975,22449,49
10975,20299,49
10975,32512,49
10975,2271,48
10975,30109,48
10975,2287,48
10975,22689,47
10975,13207,46
10975,20774,45
10975,11505,45
10975,17213,45
10975,26257,44
10975,20294,44
10975,9477,43
10975,2335,42
10975,30976,42
10975,3389,41
10975,3392,41
10975,21660,41
10975,28219,41
10975,30860,38
10975,14764,37
10975,28215,37
10975,11221,36
10975,29716,36
10975,15169,35
10975,22451,35
10975,254,34
10975,20320,34
10975,10197,33
10975,2294,33
10975,28183,32
10975,10210,31
10975,20731,31
10979,7457,1073
10979,11743,1064
10979,30574,880
10979,11557,429
10979,18367,257
10979,7404,185
10979,22743,171
10979,2313,142
10979,5207,140
10979,2277,137
10979,22034,116
10979,8717,101
10979,28204,100
10979,28216,90
10979,2312,76
10979,11462,75
10979,28218,68
10979,18326,67
10979,923,63
10979,7423,62
10979,22753,59
10979,22456,55
10979,18045,54
10979,9221,52
10979,21989,50
10979,26735,49
10979,22449,48
10979,20318,46
10979,30445,45
10979,20292,45
10979,30521,41
10979,32512,41
10979,20299,40
10979,21662,39
10979,20849,38
10979,18318,37
10979,4949,36
10979,3371,35
10979,21656,35
10979,28219,35
10979,31656,34
10979,3389,33
10979,3392,31
10979,14487,31
10979,7417,30
10979,420,29
10979,13446,29
10979,22451,29
10979,20294,29
10979,2271,28
10979,3358,28
10979,18292,27
10979,2294,26
10979,28215,26
10979,30109,26
10979,12948,25
10979,1416,25
10979,7478,24
10979,20282,24
10979,7668,24
10979,7422,24
10979,22465,24
10979,2326,24
10979,24960,23
10979,30635,23
10979,30976,23
10979,2335,22
10979,32586,22
10979,1659,22
10979,1642,21
10979,31505,21
10979,20291,21
10979,28183,21
10979,17213,20
10979,30463,20
10979,26740,19
10979,11590,18
10979,15169,18
10979,24807,18
10979,20196,18
10979,2098,18
10979,30573,17
10979,10197,17
10979,22689,16
10979,20288,16
10979,25114,16
10979,14370,16
10979,11798,16
10979,20774,15
10979,30672,15
10979,21660,15
10979,21665,15
10979,10644,14
10979,5444,14
10979,14764,14
10979,12315,14
10979,2287,14
10979,11497,13
10979,20781,13
10979,24840,13
11012,30574,52519
11012,8717,5774
11012,7457,2657
11012,11743,2164
11012,27669,1859
11012,11557,933
11012,22743,518
11012,18367,486
11012,15798,460
11012,15808,417
11012,7404,416
11012,5207,371
11012,923,174
11012,15817,169
11012,27682,163
11012,22753,153
11012,9221,151
11012,26735,135
11012,20318,125
11012,10644,124
11012,17213,113
11012,18326,101
11012,15816,101
11012,22034,91
11012,18045,90
11012,27661,89
11012,11590,87
11012,20849,83
11012,14487,83
11012,10197,82
11012,7423,80
11012,28751,80
11012,16663,76
11012,16084,73
11012,27684,70
11012,31505,69
11012,30521,68
11012,20282,68
11012,20774,62
11012,18318,62
11012,10658,61
11012,7417,60
11012,10210,59
11012,7668,55
11012,5776,55
11012,405,55
11012,27656,54
11012,24960,53
11012,5751,53
11012,25114,53
11012,7422,51
11012,4949,50
11012,7451,50
11012,15169,49
11012,3389,47
11012,21989,47
11012,7478,47
11012,14467,46
11012,20811,46
11012,18292,44
11012,31535,44
11012,1642,43
11012,1659,43
11012,27683,42
11012,25167,41
11012,10932,41
11012,1416,41
11012,25150,40
11012,12948,40
11012,26740,40
11012,23349,39
11012,24805,36
11012,31514,36
11012,14764,35
11012,25151,34
11012,32586,34
11012,12315,34
11012,22330,33
11012,30573,32
11012,15362,32
11012,9981,32
11012,3392,31
11012,25152,31
11012,2690,31
11012,30635,31
11012,27696,31
11012,2104,30
11012,22689,30
11012,5444,30
11012,11978,30
11012,14370,29
11012,7654,29
11012,20320,29
11012,15811,29
11012,20781,28
11012,21111,28
11012,30672,28
11012,10094,28
11012,30860,27
11012,10093,26
11138,11557,1849
11138,7077,1843
11138,25647,1718
11138,30574,1429
11138,30241,1125
11138,7203,1042
11138,21773,804
11138,7457,779
11138,25685,611
11138,23471,558
11138,11166,504
11138,2779,485
11138,21689,404
11138,28341,400
11138,22743,379
11138,28384,373
11138,5207,351
11138,6070,339
11138,7145,195
11138,7404,164
11138,7154,158
11138,9221,144
11138,7094,139
11138,18045,113
11138,8624,112
11138,15626,110
11138,7141,109
11138,22753,108
11138,20849,91
11138,8717,87
11138,7156,83
11138,25674,80
11138,3389,78
11138,1642,74
11138,17987,64
11138,22689,62
11138,20774,61
11138,11743,60
11138,2104,58
11138,4949,56
11138,24960,55
11138,15169,55
11138,3371,55
11138,3392,54
11138,30521,54
11138,7186,54
11138,25670,51
11138,28356,51
11138,11590,49
11138,7279,49
11138,11505,48
11138,23504,48
11138,26735,47
11138,17213,46
11138,18367,44
11138,7080,44
11138,5751,42
11138,10891,41
11138,23349,41
11138,15593,41
11138,7100,41
11138,16374,39
11138,6432,39
11138,30573,38
11138,14764,36
11138,27535,35
11138,25011,35
11138,3358,35
11138,1416,35
11138,25704,35
11138,32586,34
11138,31505,33
11138,923,32
11138,13310,31
11138,4434,31
11138,30238,31
11138,10197,30
11138,5444,30
11138,24999,30
11138,30339,30
11138,30590,29
11138,20824,28
11138,25150,28
11138,27095,28
11138,23040,28
11138,7143,28
11138,25506,27
11138,7144,27
11138,7423,26
11138,25651,26
11138,30251,26
11138,25152,25
11138,22352,25
11138,22330,25
11138,21374,25
11138,25652,25
11138,9385,25
11138,7668,24
11138,20133,24
11138,25703,24
11334,30574,9934
11334,11743,1558
11334,8717,1081
11334,11557,737
11334,7457,658
11334,1753,263
11334,18367,207
11334,22743,191
11334,14487,189
11334,5207,165
11334,22034,165
11334,26735,142
11334,240,131
11334,18326,104
11334,2277,101
11334,7404,94
11334,8055,84
11334,4949,80
11334,236,77
11334,2313,73
11334,1659,72
11334,22449,71
11334,22456,70
11334,18045,69
11334,30521,64
11334,22753,63
11334,25114,60
11334,3885,59
11334,923,58
11334,21989,57
11334,1642,57
11334,14370,57
11334,1762,56
11334,30952,56
11334,2312,55
11334,12315,55
11334,1761,55
11334,24807,54
11334,9221,53
11334,251,53
11334,8067,50
11334,18318,48
11334,20849,47
11334,12948,45
11334,11644,41
11334,22451,40
11334,14467,38
11334,22465,34
11334,2104,33
11334,31656,33
11334,11505,32
11334,30672,31
11334,32586,31
11334,32724,31
11334,461,30
11334,11590,29
11334,22689,29
11334,7852,29
11334,11643,29
11334,21662,29
11334,23802,29
11334,24960,28
11334,7423,28
11334,248,28
11334,26740,28
11334,21656,28
11334,20774,27
11334,18292,26
11334,261,25
11334,10644,24
11334,11221,24
11334,254,24
11334,5413,23
11334,18896,23
11334,14764,22
11334,18919,22
11334,25761,22
11334,3883,22
11334,20472,22
11334,30573,21
11334,21665,21
11334,30635,21
11334,11665,21
11334,3579,21
11334,2271,20
11334,1195,20
11334,25151,19
11334,21660,19
11334,4685,19
11334,7668,19
11334,30860,19
11334,1758,19
11334,15169,18
11334,9886,18
11334,20288,18
11334,20282,18
11334,11834,18
11334,5051,18
11334,23349,18
11334,32688,18
11337,30574,50587
11337,11743,2277
11337,8717,1683
11337,7457,1142
11337,11557,973
11337,14487,388
11337,1753,387
11337,5207,331
11337,18367,271
11337,22743,245
11337,22034,205
11337,26735,163
11337,18326,160
11337,240,160
11337,7404,156
11337,24807,149
11337,1659,144
11337,2277,143
11337,4949,143
11337,1642,116
11337,2313,104
11337,236,104
11337,11665,97
11337,8055,95
11337,25114,94
11337,3885,90
11337,18045,88
11337,14467,87
11337,1761,87
11337,21989,84
11337,22753,83
11337,923,81
11337,30952,81
11337,22456,80
11337,1762,79
11337,251,78
11337,8067,77
11337,2312,70
11337,12948,69
11337,12315,69
11337,20849,65
11337,32686,65
11337,30521,64
11337,11644,63
11337,9221,62
11337,18318,62
11337,22449,62
11337,25151,60
11337,7852,60
11337,11590,59
11337,14370,57
11337,26740,53
11337,21662,49
11337,32724,48
11337,3389,46
11337,20282,46
